date,open,high,low,close,adjclose,volume,ticker,entryPrice,stopLoss
08-08-21,739.4000244,757,703.5499878,738.2000122,733.0824585,8580664,GUJGASLTD.NS,,
15-08-21,744,760,707,714.3499756,709.3977661,6060068,GUJGASLTD.NS,,
22-08-21,720,734.4000244,690,710.7999878,705.8723755,8660835,GUJGASLTD.NS,,
29-08-21,714,733.75,696,700.5499878,695.6934814,6536103,GUJGASLTD.NS,,
05-09-21,700.5499878,705.1500244,677,679.9500122,675.2362671,5870182,GUJGASLTD.NS,,
12-09-21,677,690.8499756,660,663.25,660.5505981,7278239,GUJGASLTD.NS,,
19-09-21,660,660,608.6500244,621.25,618.7214966,8891476,GUJGASLTD.NS,,
26-09-21,615,643.8499756,607.2999878,613.7000122,611.2022705,13691162,GUJGASLTD.NS,,
03-10-21,618,646.8499756,609,624.2999878,621.7590942,13690835,GUJGASLTD.NS,,
10-10-21,625.7999878,638,616,628.7999878,626.2407837,4559781,GUJGASLTD.NS,,
17-10-21,631.7999878,671.9500122,611.7999878,614.4000244,611.8994141,9653346,GUJGASLTD.NS,,
24-10-21,619.4500122,626.0999756,577.2000122,622.2999878,619.7672119,10027218,GUJGASLTD.NS,,
31-10-21,632.25,649.7999878,623.25,636.8499756,634.2579956,4864902,GUJGASLTD.NS,,
07-11-21,636.5,675,621,669,666.2771606,7548531,GUJGASLTD.NS,,
14-11-21,671.9500122,684,627.9000244,638.3499756,635.7518921,4307965,GUJGASLTD.NS,,
21-11-21,630,677.2999878,614.0499878,656.2999878,653.6288452,6240874,GUJGASLTD.NS,,
28-11-21,650.0499878,696,633.5499878,662.4000244,659.7040405,7488226,GUJGASLTD.NS,,
05-12-21,664.9000244,675,650.5499878,665.2999878,662.5922241,3668955,GUJGASLTD.NS,,
12-12-21,668,676.2000122,616.5499878,626.3499756,623.8007202,4024942,GUJGASLTD.NS,,
19-12-21,614,637.75,592,629.4000244,626.8383789,3411027,GUJGASLTD.NS,,
26-12-21,629.4000244,639.9500122,619.2999878,634.8499756,632.2661743,2540862,GUJGASLTD.NS,,
02-01-22,637,686.9500122,635,684.5499878,681.763855,5054320,GUJGASLTD.NS,,
09-01-22,685.5499878,721.7999878,685.5499878,704.7999878,701.9314575,6111766,GUJGASLTD.NS,,
16-01-22,704.7999878,714.7999878,672.5999756,700.9500122,698.097168,5795052,GUJGASLTD.NS,,
23-01-22,705,709.4500122,666.2000122,677.5,674.7426147,4719223,GUJGASLTD.NS,,
30-01-22,686,702.2000122,667.2000122,681.25,678.4772949,3441441,GUJGASLTD.NS,,
06-02-22,681.3499756,697.6500244,625,637.4500122,634.8555908,8395419,GUJGASLTD.NS,,
13-02-22,623.7000122,668.7000122,612.0999756,664.0499878,661.34729,4603580,GUJGASLTD.NS,,
20-02-22,663,674.5999756,565.25,600.7999878,598.3547363,5237425,GUJGASLTD.NS,,
27-02-22,594.5,594.5,498.5,528,525.8510742,11619982,GUJGASLTD.NS,,
06-03-22,509.5,559,486,510.7000122,508.62146,16492809,GUJGASLTD.NS,,
13-03-22,513.9500122,531,501.5499878,504.7999878,502.7454529,9108381,GUJGASLTD.NS,,
20-03-22,507,511.3999939,487.2000122,492.0499878,490.0473633,8309580,GUJGASLTD.NS,,
27-03-22,495.2999878,507.5499878,478.0499878,495.1000061,493.0849609,7406815,GUJGASLTD.NS,,
03-04-22,499.5,535,498.0499878,528.4500122,526.2992554,12478785,GUJGASLTD.NS,,
10-04-22,528.9500122,541.5999756,522.25,531.7999878,529.6355591,4900677,GUJGASLTD.NS,,
17-04-22,532.9500122,536.1500244,505,515.0499878,512.9537354,3528029,GUJGASLTD.NS,,
24-04-22,514.0999756,534.4500122,479,482.3999939,480.4366455,9197807,GUJGASLTD.NS,,
01-05-22,482.3999939,518.0999756,480,515.9000244,513.800293,5997034,GUJGASLTD.NS,,
08-05-22,505.1499939,578.9000244,503.25,568.9500122,566.6343994,25353660,GUJGASLTD.NS,,
15-05-22,569,583.75,550.75,570.5499878,568.2278442,5891221,GUJGASLTD.NS,,
22-05-22,570.5,573.7999878,534.5,554.0499878,551.7949829,4550674,GUJGASLTD.NS,,
29-05-22,558.0999756,577.9500122,545,556.8499756,554.5836182,6866190,GUJGASLTD.NS,,
05-06-22,552,559.7999878,478.2999878,483.3999939,481.4325562,17527010,GUJGASLTD.NS,,
12-06-22,472,474.6000061,405.5499878,412.2000122,410.5223694,15671080,GUJGASLTD.NS,,
19-06-22,413,430.7999878,403.5499878,420.5499878,418.8383484,7858742,GUJGASLTD.NS,,
26-06-22,424.5,436.6499939,415.0499878,422.3500061,420.6310425,5851222,GUJGASLTD.NS,,
03-07-22,425,463,421.1499939,446.75,444.9317322,9616347,GUJGASLTD.NS,,
10-07-22,443,461.4500122,438,453.6499939,451.8036499,5027574,GUJGASLTD.NS,,
17-07-22,456.5499878,469.7999878,449.1000061,453.4500122,451.6044922,4596719,GUJGASLTD.NS,,
24-07-22,453,459.25,440,445.1499939,443.3382263,4647827,GUJGASLTD.NS,,
31-07-22,447.8999939,483,429.7000122,437.75,435.9683533,11324022,GUJGASLTD.NS,,
07-08-22,437.75,487.8500061,435.8999939,480.25,478.2953796,10228796,GUJGASLTD.NS,,
14-08-22,480.25,500.2999878,468.75,490.8999939,488.9020386,6451057,GUJGASLTD.NS,,
21-08-22,484.8999939,501.5499878,456.5,458.3500061,458.3500061,6897177,GUJGASLTD.NS,,
28-08-22,448.8500061,491.7000122,445,481.3500061,481.3500061,5764587,GUJGASLTD.NS,,
04-09-22,484.3999939,519,472,507.2000122,507.2000122,8100816,GUJGASLTD.NS,,
11-09-22,510.8999939,533.2999878,501.5,504.25,504.25,7379401,GUJGASLTD.NS,,
18-09-22,506.5,526,488.4500122,500.3500061,500.3500061,6983410,GUJGASLTD.NS,,
25-09-22,495,522.3499756,480.1499939,503.25,503.25,7713831,GUJGASLTD.NS,,
02-10-22,500.5,505.5,482,485.8500061,485.8500061,4044794,GUJGASLTD.NS,,
09-10-22,485,495.7999878,462.5,472.6499939,472.6499939,5274915,GUJGASLTD.NS,,
16-10-22,472.6499939,503.5499878,463.8999939,501.7999878,501.7999878,5154559,GUJGASLTD.NS,,
23-10-22,507,528.2999878,503.1000061,514.6500244,514.6500244,3031708,GUJGASLTD.NS,,
30-10-22,518,528,507.25,514.1500244,514.1500244,3518688,GUJGASLTD.NS,,
06-11-22,516.75,521.1500244,478.0499878,480.6499939,480.6499939,5031988,GUJGASLTD.NS,,
13-11-22,481.8999939,516.7999878,477.0499878,501.8999939,501.8999939,8100180,GUJGASLTD.NS,,
20-11-22,502.8999939,513,486.6000061,492.1000061,492.1000061,5019471,GUJGASLTD.NS,,
27-11-22,492.5499878,522.9000244,492,516.2999878,516.2999878,9958157,GUJGASLTD.NS,,
04-12-22,519.9500122,533.5,504.1499939,521.5499878,521.5499878,7349185,GUJGASLTD.NS,,
11-12-22,520,539.0999756,508.3500061,521,521,6166924,GUJGASLTD.NS,,
18-12-22,518.5499878,536.3499756,463.0499878,467.7000122,467.7000122,5063989,GUJGASLTD.NS,,
25-12-22,465,490.75,464.5,486.1499939,486.1499939,3843602,GUJGASLTD.NS,,
01-01-23,488.6000061,495.1000061,472.1000061,481.0499878,481.0499878,5186831,GUJGASLTD.NS,,
08-01-23,488,490.75,442,450.2999878,450.2999878,7432419,GUJGASLTD.NS,,
15-01-23,451.9500122,464.7000122,442,460.8500061,460.8500061,4566573,GUJGASLTD.NS,,
22-01-23,460.8500061,474,450.8500061,454.7000122,454.7000122,3093309,GUJGASLTD.NS,,
29-01-23,452.8500061,486.3999939,446.0499878,469.4500122,469.4500122,7100603,GUJGASLTD.NS,,
05-02-23,469.8999939,486.8999939,467.8500061,480.2999878,480.2999878,2718621,GUJGASLTD.NS,,
12-02-23,481,496.1000061,472.5,485.25,485.25,6204390,GUJGASLTD.NS,,
19-02-23,482.5,519.4000244,481,507.3999939,507.3999939,8830228,GUJGASLTD.NS,,
26-02-23,506,518,497.6499939,509.3500061,509.3500061,4697566,GUJGASLTD.NS,,
05-03-23,510.8500061,526,501.1499939,510.2000122,510.2000122,4312310,GUJGASLTD.NS,,
12-03-23,511.5,513,484.0499878,502.2000122,502.2000122,2913452,GUJGASLTD.NS,,
19-03-23,507.7999878,510,480.6000061,482.3999939,482.3999939,2944601,GUJGASLTD.NS,,
26-03-23,481,487.3999939,451.75,459.6000061,459.6000061,2224753,GUJGASLTD.NS,,
02-04-23,462.9500122,470.7999878,452,466.3500061,466.3500061,3170920,GUJGASLTD.NS,,
09-04-23,469.9500122,472,453.8500061,462.9500122,462.9500122,4480362,GUJGASLTD.NS,,
16-04-23,464.7999878,477.6499939,458.2000122,466.6000061,466.6000061,3584686,GUJGASLTD.NS,,
23-04-23,469.1000061,469.6499939,453.2000122,467.75,467.75,7078619,GUJGASLTD.NS,,
30-04-23,467.75,477.6000061,457.25,460.7000122,460.7000122,3794519,GUJGASLTD.NS,,
07-05-23,462,493,455.1000061,476.6499939,476.6499939,15534617,GUJGASLTD.NS,,
14-05-23,477.7000122,497.4500122,466.1000061,478.9500122,478.9500122,6281415,GUJGASLTD.NS,,
21-05-23,478,500.8999939,473.5,498.25,498.25,4498957,GUJGASLTD.NS,,
28-05-23,500,508.3999939,473.1000061,475,475,9229429,GUJGASLTD.NS,,
04-06-23,479,485.6499939,471.25,479.5,479.5,4123688,GUJGASLTD.NS,,
11-06-23,479.5,488.8999939,476.2999878,478.6000061,478.6000061,4346780,GUJGASLTD.NS,,
18-06-23,478.9500122,480.6000061,460.75,461.9500122,461.9500122,5126558,GUJGASLTD.NS,,
25-06-23,462.0499878,467.25,459.25,466.2000122,466.2000122,564948,GUJGASLTD.NS,,
27-06-21,1041,1073.550049,1010,1067.550049,1016.932922,1804909,HAL.NS,,
04-07-21,1076.099976,1157,1055.150024,1118.550049,1065.514771,5609198,HAL.NS,,
11-07-21,1124.900024,1134.5,1072,1074.75,1023.791565,1614454,HAL.NS,,
18-07-21,1074.800049,1153,1053.949951,1103.050049,1050.749878,2497090,HAL.NS,,
25-07-21,1105.5,1127.300049,1083.050049,1116.349976,1063.419067,1392920,HAL.NS,,
01-08-21,1120.050049,1123.75,1070.150024,1079.75,1028.554443,790204,HAL.NS,,
08-08-21,1090.300049,1149,1071,1088.949951,1037.318237,2809728,HAL.NS,,
15-08-21,1071,1175,1059.099976,1126.5,1073.088013,3018991,HAL.NS,,
22-08-21,1140,1399,1101.599976,1381.400024,1315.901978,11221548,HAL.NS,,
29-08-21,1391,1457,1339.550049,1394.550049,1328.428467,9687210,HAL.NS,,
05-09-21,1410,1423.900024,1316,1374.300049,1309.13855,3555621,HAL.NS,,
12-09-21,1374.050049,1486.949951,1361.050049,1430.599976,1362.769165,8689377,HAL.NS,,
19-09-21,1423.949951,1449,1326.650024,1341.400024,1277.798462,4898885,HAL.NS,,
26-09-21,1350.800049,1378.949951,1326.650024,1338,1274.559814,3735514,HAL.NS,,
03-10-21,1340.050049,1411,1336,1351.650024,1287.5625,3438512,HAL.NS,,
10-10-21,1363,1466.5,1351.199951,1443.75,1375.295654,4514227,HAL.NS,,
17-10-21,1475,1566,1295.050049,1327.150024,1264.224243,8169510,HAL.NS,,
24-10-21,1325,1352.550049,1233.900024,1306.599976,1244.64856,3669295,HAL.NS,,
31-10-21,1319.650024,1361,1304.199951,1340.099976,1276.560303,2754605,HAL.NS,,
07-11-21,1350.949951,1422.5,1341.25,1417.150024,1349.957031,5400870,HAL.NS,,
14-11-21,1425,1456,1366.349976,1383.599976,1317.997681,2928183,HAL.NS,,
21-11-21,1397,1419.699951,1275,1285.900024,1224.930054,3304398,HAL.NS,,
28-11-21,1285,1328,1235.150024,1296.5,1247.85083,2406225,HAL.NS,,
05-12-21,1298.650024,1321.599976,1271.400024,1305.099976,1256.128174,2795792,HAL.NS,,
12-12-21,1315.900024,1325.949951,1239.25,1247.699951,1200.881958,2880961,HAL.NS,,
19-12-21,1235.199951,1260,1181.199951,1230.25,1184.086914,1791055,HAL.NS,,
26-12-21,1230.25,1244.699951,1206.699951,1210.650024,1165.222168,1435479,HAL.NS,,
02-01-22,1214,1278.849976,1212.050049,1256.599976,1209.447876,3598601,HAL.NS,,
09-01-22,1256.650024,1372,1256.650024,1365.650024,1314.406128,4999793,HAL.NS,,
16-01-22,1373.949951,1456.849976,1358.699951,1418.150024,1364.936157,4470982,HAL.NS,,
23-01-22,1429.900024,1471,1331.849976,1417.099976,1363.925537,3796803,HAL.NS,,
30-01-22,1448,1474.800049,1394.599976,1400.199951,1347.659546,3274531,HAL.NS,,
06-02-22,1400.199951,1438,1365.199951,1379.949951,1328.169556,2672791,HAL.NS,,
13-02-22,1355,1392,1316,1345.949951,1295.445313,2351466,HAL.NS,,
20-02-22,1330,1338,1240,1314.599976,1289.879395,3029494,HAL.NS,,
27-02-22,1314,1429.949951,1285.150024,1372.099976,1346.298218,2983571,HAL.NS,,
06-03-22,1354.800049,1406,1304.550049,1385.099976,1359.053833,2848560,HAL.NS,,
13-03-22,1400,1494,1358.75,1445.800049,1418.612427,4497528,HAL.NS,,
20-03-22,1458,1470,1382,1394.800049,1368.571533,3329189,HAL.NS,,
27-03-22,1398,1539.849976,1381,1524.300049,1495.63623,5554997,HAL.NS,,
03-04-22,1533,1632,1527.050049,1620.199951,1589.732788,7261132,HAL.NS,,
10-04-22,1638.650024,1721.400024,1630,1677.650024,1646.102539,5012690,HAL.NS,,
17-04-22,1669.900024,1758,1657.25,1678.550049,1646.985596,5150509,HAL.NS,,
24-04-22,1665,1678.800049,1586,1595.099976,1565.104736,3424120,HAL.NS,,
01-05-22,1578,1623.849976,1560.099976,1582.849976,1553.085205,2537879,HAL.NS,,
08-05-22,1555,1589.949951,1468,1509.900024,1481.506958,3651079,HAL.NS,,
15-05-22,1531,1787,1521.849976,1757.199951,1724.156494,5496222,HAL.NS,,
22-05-22,1773,1850,1705.800049,1794.150024,1760.411865,5864061,HAL.NS,,
29-05-22,1818,1928.699951,1802.199951,1897.699951,1862.014404,5289900,HAL.NS,,
05-06-22,1900,1941.550049,1820.449951,1892.949951,1857.353882,4717169,HAL.NS,,
12-06-22,1859.949951,1972.550049,1764.550049,1898.699951,1862.995728,6731214,HAL.NS,,
19-06-22,1900,1941,1700,1796.300049,1762.521362,6294827,HAL.NS,,
26-06-22,1820.949951,1824.75,1727.400024,1736.199951,1703.551514,2056817,HAL.NS,,
03-07-22,1744,1805,1724.550049,1740.550049,1707.819702,3612222,HAL.NS,,
10-07-22,1744,1768.550049,1720.099976,1726.099976,1693.641479,3219246,HAL.NS,,
17-07-22,1748.400024,1899.949951,1735.550049,1868.949951,1833.805176,5663459,HAL.NS,,
24-07-22,1869.900024,2066.600098,1868.050049,2025,1986.920776,6077576,HAL.NS,,
31-07-22,2030,2074.949951,1975.75,1997.300049,1959.741821,3903972,HAL.NS,,
07-08-22,2007,2298,2002,2270.199951,2227.509766,9790679,HAL.NS,,
14-08-22,2270.199951,2349.949951,2226.050049,2242.25,2200.085449,4650898,HAL.NS,,
21-08-22,2239.899902,2288.949951,2201.850098,2273.25,2240.177734,4957820,HAL.NS,,
28-08-22,2230,2425,2215,2369.5,2335.027588,5762666,HAL.NS,,
04-09-22,2381.649902,2468,2353.050049,2433.850098,2398.44165,5300458,HAL.NS,,
11-09-22,2450,2638.350098,2418.699951,2483.399902,2447.270508,8914385,HAL.NS,,
18-09-22,2490,2530,2407.050049,2438.800049,2403.319336,5356084,HAL.NS,,
25-09-22,2392.449951,2407.949951,2241.050049,2344.850098,2310.736328,5624606,HAL.NS,,
02-10-22,2354.850098,2499,2276,2459.699951,2423.915283,4290709,HAL.NS,,
09-10-22,2440,2452.300049,2331,2337,2303.000488,3227276,HAL.NS,,
16-10-22,2337,2557,2333.050049,2402.550049,2367.59668,6097305,HAL.NS,,
23-10-22,2424.550049,2529.800049,2401,2524.649902,2487.920166,2770563,HAL.NS,,
30-10-22,2526,2574,2460,2560.949951,2523.692383,3471147,HAL.NS,,
06-11-22,2573.800049,2607.949951,2411.199951,2479.100098,2443.033447,4370996,HAL.NS,,
13-11-22,2490.949951,2722.649902,2422.25,2622.550049,2584.39624,9933024,HAL.NS,,
20-11-22,2618.800049,2774.949951,2585.100098,2731.550049,2712.031738,6753247,HAL.NS,,
27-11-22,2740.699951,2807,2721.550049,2774.25,2754.426514,3094169,HAL.NS,,
04-12-22,2792.25,2811.800049,2679.449951,2720.350098,2700.911865,3086225,HAL.NS,,
11-12-22,2725,2744.949951,2544.199951,2586.449951,2567.968506,2922772,HAL.NS,,
18-12-22,2580.100098,2675.399902,2425.75,2439.649902,2422.217285,3992224,HAL.NS,,
25-12-22,2425,2561.949951,2415,2531.25,2513.162842,3865229,HAL.NS,,
01-01-23,2540,2573.949951,2450,2500.399902,2482.533203,2890918,HAL.NS,,
08-01-23,2517,2542,2435.550049,2462.75,2445.152344,2591497,HAL.NS,,
15-01-23,2450,2522,2406,2509.5,2491.568359,3251315,HAL.NS,,
22-01-23,2528,2550,2418.100098,2465,2447.38623,2524641,HAL.NS,,
29-01-23,2460,2593,2300,2339.899902,2323.180176,5672782,HAL.NS,,
05-02-23,2351.600098,2476,2350,2402.949951,2385.779541,4368619,HAL.NS,,
12-02-23,2406,2748,2402.600098,2639.199951,2620.341553,9847492,HAL.NS,,
19-02-23,2644,2654,2511.899902,2533.75,2515.64502,5182514,HAL.NS,,
26-02-23,2530,2762.399902,2517.25,2692.050049,2672.813965,5954570,HAL.NS,,
05-03-23,2714.949951,2913.399902,2696.100098,2849.300049,2828.940186,8005263,HAL.NS,,
12-03-23,2863.600098,2914,2665.199951,2798.949951,2778.949951,7916889,HAL.NS,,
19-03-23,2787.899902,2787.899902,2475.100098,2567.5,2549.153809,14068622,HAL.NS,,
26-03-23,2525,2846,2525,2731.100098,2731.100098,9468145,HAL.NS,,
02-04-23,2760,2774,2670,2767.850098,2767.850098,3624764,HAL.NS,,
09-04-23,2773,2847,2767,2804.949951,2804.949951,2514909,HAL.NS,,
16-04-23,2804,2854.949951,2740.5,2781.949951,2781.949951,2881573,HAL.NS,,
23-04-23,2794.300049,2924.949951,2770.050049,2920.199951,2920.199951,3230676,HAL.NS,,
30-04-23,2920.199951,3050,2920.199951,2944.350098,2944.350098,3992108,HAL.NS,,
07-05-23,2950,3033,2885.899902,2973.949951,2973.949951,3852402,HAL.NS,,
14-05-23,2986.949951,3168.800049,2970.649902,3073.300049,3073.300049,5266524,HAL.NS,,
21-05-23,3084.899902,3128.550049,2979.699951,3020.199951,3020.199951,4555831,HAL.NS,,
28-05-23,3042,3185,2998.050049,3167.949951,3167.949951,17390515,HAL.NS,,
04-06-23,3183.75,3785,3175.300049,3732.899902,3732.899902,15211540,HAL.NS,,
11-06-23,3755,3886,3628.050049,3844.699951,3844.699951,11655924,HAL.NS,,
18-06-23,3899,3950,3621,3640.550049,3640.550049,12275308,HAL.NS,,
25-06-23,3643,3720,3580.100098,3701.050049,3701.050049,2753674,HAL.NS,,
27-06-21,1001,1009.799988,977,985.5499878,973.4385986,4870002,HAVELLS.NS,,
04-07-21,991.4500122,1035.900024,986.9000244,1023.349976,1010.774048,7667862,HAVELLS.NS,,
11-07-21,1026.199951,1090,1020.099976,1077.650024,1064.40686,8174915,HAVELLS.NS,,
18-07-21,1075,1184,1061.050049,1143.75,1129.694458,20603661,HAVELLS.NS,,
25-07-21,1139.849976,1195,1116.5,1173.650024,1159.227173,8891498,HAVELLS.NS,,
01-08-21,1180,1259.949951,1175.650024,1232.900024,1217.749023,12905168,HAVELLS.NS,,
08-08-21,1247,1257.150024,1196.849976,1242.150024,1226.885376,9362264,HAVELLS.NS,,
15-08-21,1242.650024,1266,1216.5,1236.300049,1221.1073,7092957,HAVELLS.NS,,
22-08-21,1242.800049,1289.5,1191,1235,1219.82312,10371986,HAVELLS.NS,,
29-08-21,1230,1434.650024,1230,1430.449951,1412.871216,16724800,HAVELLS.NS,,
05-09-21,1430,1462.650024,1414.699951,1453.949951,1436.082397,5856386,HAVELLS.NS,,
12-09-21,1456.550049,1482.699951,1435.050049,1471.900024,1453.812012,6395784,HAVELLS.NS,,
19-09-21,1460,1462.300049,1392.050049,1414.900024,1397.512329,6807602,HAVELLS.NS,,
26-09-21,1424,1424,1334.25,1359.099976,1342.398071,4783411,HAVELLS.NS,,
03-10-21,1360.550049,1410.550049,1355.300049,1371.449951,1354.596191,3749752,HAVELLS.NS,,
10-10-21,1382.449951,1479.800049,1369.349976,1474.099976,1455.984863,5428843,HAVELLS.NS,,
17-10-21,1486.650024,1504.449951,1210.300049,1289.349976,1273.505249,13683426,HAVELLS.NS,,
24-10-21,1304.800049,1309.300049,1243.75,1262.949951,1247.429565,5791910,HAVELLS.NS,,
31-10-21,1275.550049,1303.699951,1260.599976,1294.449951,1281.533325,2102640,HAVELLS.NS,,
07-11-21,1306.800049,1379.900024,1285.300049,1372.699951,1359.002441,3985357,HAVELLS.NS,,
14-11-21,1378,1404.949951,1340.349976,1372.949951,1359.249878,3562836,HAVELLS.NS,,
21-11-21,1385.199951,1424.349976,1321.050049,1327.199951,1313.956421,6983929,HAVELLS.NS,,
28-11-21,1315,1409.949951,1291.800049,1383.25,1369.447144,12115491,HAVELLS.NS,,
05-12-21,1385.5,1429.400024,1368.25,1392.199951,1378.307861,5103282,HAVELLS.NS,,
12-12-21,1381.099976,1394.5,1313.949951,1319.849976,1306.67981,5116593,HAVELLS.NS,,
19-12-21,1310,1394,1253.400024,1361.050049,1347.468872,5876960,HAVELLS.NS,,
26-12-21,1358.800049,1411.800049,1350.349976,1397,1383.059937,3177035,HAVELLS.NS,,
02-01-22,1400,1419,1360,1368.400024,1354.745361,2446656,HAVELLS.NS,,
09-01-22,1380,1380.25,1313.25,1344.849976,1331.430298,3654289,HAVELLS.NS,,
16-01-22,1343,1343.949951,1232.099976,1241.550049,1229.161133,6099808,HAVELLS.NS,,
23-01-22,1248,1248,1117,1142.25,1130.852051,7684102,HAVELLS.NS,,
30-01-22,1148.300049,1222,1148.300049,1209.550049,1197.480469,4419104,HAVELLS.NS,,
06-02-22,1212.800049,1229.550049,1165.349976,1174.75,1163.02771,4174674,HAVELLS.NS,,
13-02-22,1156,1219.300049,1141,1201.300049,1189.312744,4523820,HAVELLS.NS,,
20-02-22,1198,1217.449951,1140.050049,1168.400024,1156.741211,4913177,HAVELLS.NS,,
27-02-22,1156.199951,1191.800049,1063,1084,1073.18335,6266728,HAVELLS.NS,,
06-03-22,1064,1134.199951,1037.400024,1092.599976,1081.697388,7004434,HAVELLS.NS,,
13-03-22,1103,1177,1072.599976,1147.099976,1135.653564,5559201,HAVELLS.NS,,
20-03-22,1148.599976,1164.25,1096,1148.550049,1137.089355,5438818,HAVELLS.NS,,
27-03-22,1148.550049,1176,1114.349976,1173.099976,1161.394165,3852948,HAVELLS.NS,,
03-04-22,1178,1282.800049,1174.349976,1267.949951,1255.297729,6746145,HAVELLS.NS,,
10-04-22,1267.949951,1286.949951,1247.75,1273.699951,1260.990234,2207531,HAVELLS.NS,,
17-04-22,1268.949951,1330,1260.699951,1316.300049,1303.165283,4230402,HAVELLS.NS,,
24-04-22,1301,1344.699951,1287,1311.800049,1298.710327,4947582,HAVELLS.NS,,
01-05-22,1295,1310.900024,1205.25,1238.550049,1226.191162,4409134,HAVELLS.NS,,
08-05-22,1235.199951,1256.300049,1190.5,1234.949951,1222.626831,4140934,HAVELLS.NS,,
15-05-22,1236,1276.199951,1196.300049,1229.349976,1217.082886,3039314,HAVELLS.NS,,
22-05-22,1232,1274,1150,1181.349976,1169.561768,4336637,HAVELLS.NS,,
29-05-22,1187,1226.900024,1153.150024,1156.150024,1144.613403,7029722,HAVELLS.NS,,
05-06-22,1156.150024,1163.699951,1092.300049,1123.449951,1112.239624,5211557,HAVELLS.NS,,
12-06-22,1109.699951,1129.800049,1063.599976,1069.650024,1058.97644,3973544,HAVELLS.NS,,
19-06-22,1069.650024,1112.900024,1057.449951,1106.849976,1100.33728,4788534,HAVELLS.NS,,
26-06-22,1116.550049,1120,1075.199951,1111.25,1104.711426,5762294,HAVELLS.NS,,
03-07-22,1111.150024,1233.199951,1109.949951,1218.599976,1211.42981,5022986,HAVELLS.NS,,
10-07-22,1216,1259.800049,1211.150024,1255.599976,1248.212036,2291527,HAVELLS.NS,,
17-07-22,1260.5,1276.699951,1197.300049,1226.449951,1219.233521,7025140,HAVELLS.NS,,
24-07-22,1220.150024,1252.900024,1190.199951,1249.349976,1241.998901,4340850,HAVELLS.NS,,
31-07-22,1258.800049,1321,1248.949951,1289.400024,1281.813232,5015504,HAVELLS.NS,,
07-08-22,1296.800049,1324.900024,1286,1297.150024,1289.517578,2094254,HAVELLS.NS,,
14-08-22,1297.150024,1370,1289.050049,1350,1342.056641,3729945,HAVELLS.NS,,
21-08-22,1344,1344,1275.050049,1323.650024,1315.861694,2741947,HAVELLS.NS,,
28-08-22,1288,1405.550049,1288,1382.300049,1374.166626,3677550,HAVELLS.NS,,
04-09-22,1386.099976,1402,1330.300049,1346.099976,1338.179565,1816901,HAVELLS.NS,,
11-09-22,1351.650024,1390,1294.400024,1302.349976,1294.687012,2976524,HAVELLS.NS,,
18-09-22,1305.550049,1353.349976,1284.400024,1306.449951,1298.762817,2116980,HAVELLS.NS,,
25-09-22,1282,1352.849976,1270.25,1348.550049,1340.615234,3188059,HAVELLS.NS,,
02-10-22,1349.050049,1368.400024,1317.699951,1350.75,1342.802246,2464723,HAVELLS.NS,,
09-10-22,1324,1352.150024,1224,1253.5,1246.12439,4830260,HAVELLS.NS,,
16-10-22,1254,1281.650024,1159.199951,1165.949951,1159.089478,7092849,HAVELLS.NS,,
23-10-22,1190,1191.199951,1161.150024,1187.349976,1180.363647,2281685,HAVELLS.NS,,
30-10-22,1192.900024,1234,1188.099976,1208.949951,1201.836548,3123480,HAVELLS.NS,,
06-11-22,1215,1245.849976,1183.099976,1236.449951,1229.174683,2781654,HAVELLS.NS,,
13-11-22,1236.449951,1247.849976,1211,1221.550049,1214.362427,3156222,HAVELLS.NS,,
20-11-22,1215.099976,1254.900024,1215.099976,1246.5,1239.165527,2527196,HAVELLS.NS,,
27-11-22,1245,1270.599976,1216.25,1238.949951,1231.660034,3970978,HAVELLS.NS,,
04-12-22,1240,1245.75,1180.300049,1182,1175.045166,3100160,HAVELLS.NS,,
11-12-22,1183.900024,1184,1140,1153.75,1146.961426,5280120,HAVELLS.NS,,
18-12-22,1152.050049,1181.900024,1024.5,1100.800049,1094.322998,3150432,HAVELLS.NS,,
25-12-22,1098.650024,1123.099976,1089.699951,1099.949951,1093.477783,2334576,HAVELLS.NS,,
01-01-23,1103.949951,1197.849976,1099,1192.5,1185.483398,7533057,HAVELLS.NS,,
08-01-23,1203.099976,1203.099976,1163,1172.599976,1165.700439,3041200,HAVELLS.NS,,
15-01-23,1171.849976,1223.900024,1136.599976,1153.599976,1146.812256,7445674,HAVELLS.NS,,
22-01-23,1160,1207,1151.300049,1171.199951,1164.308594,2553702,HAVELLS.NS,,
29-01-23,1166.5,1213.900024,1158,1196.900024,1192.856201,3027378,HAVELLS.NS,,
05-02-23,1200,1243.300049,1176.599976,1200.949951,1196.892334,4069476,HAVELLS.NS,,
12-02-23,1200.949951,1232,1169.099976,1227.050049,1222.904297,3860172,HAVELLS.NS,,
19-02-23,1230,1233,1178.050049,1180.900024,1176.910156,2136545,HAVELLS.NS,,
26-02-23,1187,1217.949951,1152.650024,1205.050049,1200.978638,3046995,HAVELLS.NS,,
05-03-23,1210.550049,1228.599976,1191.199951,1215.800049,1211.692261,1838704,HAVELLS.NS,,
12-03-23,1215.800049,1220.099976,1165,1193.199951,1189.168579,2142618,HAVELLS.NS,,
19-03-23,1199,1212,1162.349976,1181.449951,1177.458252,1866407,HAVELLS.NS,,
